,food_name,view_count,food_cate,rec_season,rec_weather,rec_time
31428,고추장삼겹살,18223,5,0,3,0
31429,고구마치즈돈까스,22354,5,0,3,0
31430,깻잎절임,10483,7,0,3,0
31431,삼겹살김밥,36276,8,0,3,0
31432,오돌뼈볶음,25981,5,0,3,0
31433,새우죽,30116,8,0,3,0
31434,명란계란말이,38136,7,0,3,0
31435,연어스테이크,8376,13,0,3,0
31436,또띠아피자,4291,9,0,3,0
31437,짜장쌈,1036,7,0,3,0
31438,콩나물무침,20732,7,0,3,0
31439,짬뽕,14413,6,0,3,0
31440,조개술찜,6652,1,0,3,0
31441,연어베이글샌드위치,10010,9,0,3,0
31442,소시지마늘볶음밥,3963,8,0,3,0
31443,탄두리치킨,5062,5,0,3,0
31444,불고기김밥쌈,26495,8,0,3,0
31445,후라이드치킨,4532,5,0,3,0
31446,알밥,5327,8,0,3,0
31447,파절이,60445,7,0,3,0
31448,곤드레밥,2609,8,0,3,0
31449,황태조림,15444,7,0,3,0
31450,국물떡볶이,4700,8,0,3,0
31451,아몬드멸치볶음,3483,7,0,3,0
31452,배깍두기,18253,3,0,3,0
31453,꽈리고추찜,13396,7,0,3,0
31454,무화과쨈,18155,12,0,3,0
31455,닭고기죽,5263,8,0,3,0
31456,부추페스토,5705,12,0,3,0
31457,와송주스,4274,15,0,3,0
31458,훈제오리부추볶음,5428,5,0,3,0
31459,잡채,114157,5,0,3,0
31460,칼국수,1413,6,0,3,0
31461,바지락미역국,8598,1,0,3,0
31462,감자,16215,2,0,3,0
31463,감자조림,55543,7,0,3,0
31464,감자채전,5437,7,0,3,0
31465,미역계란말이,10223,7,0,3,0
31466,돼지고기된장찌개,34407,14,0,3,0
31467,찹스테이크,9140,13,0,3,0
31468,닭꼬치,68255,2,0,3,0
31469,들기름무나물,7635,7,0,3,0
31470,무생채,11056,7,0,3,0
31471,소고기무국,25156,1,0,3,0
31472,콩나물찌개,7447,14,0,3,0
31473,푸팟퐁커리,13325,12,0,3,0
31474,스파게티,3336,6,0,3,0
31475,참치라면,71421,6,0,3,0
31476,두부조림,11433,7,0,3,0
31477,표고버섯탕수,4482,5,0,3,0
31478,볶음밥,3043,8,0,3,0
31479,카레,39450,12,0,3,0
31480,오므라이스,52829,8,0,3,0
31481,김치베이컨볶음밥,6979,8,0,3,0
31482,떡볶이,10334,8,0,3,0
31483,어묵볶음,8052,7,0,3,0
31484,웨지감자버터구이,11435,4,0,3,0
31485,김주먹밥,21348,8,0,3,0
31486,북어해장국,6581,1,0,3,0
31487,돈가스덮밥,7543,8,0,3,0
31488,토마토파스타,7528,6,0,3,0
31489,소불고기,7162,5,0,3,0
31490,제육볶음,29183,5,0,3,0
31491,두부닭가슴살유부초밥,39721,8,0,3,0
31492,짜왕,5711,6,0,3,0
31493,기름떡볶이,3508,8,0,3,0
31494,홍합영양밥,4347,8,0,3,0
31495,멸치볶음,26798,7,0,3,0
31496,김치찌개,5412,14,0,3,0
31497,콜라닭,53139,5,0,3,0
31498,양송이치즈구이,60095,5,0,3,0
31499,치즈그라탕,6119,13,0,3,0
31500,단호박스프,9522,11,0,3,0
31501,다슬기국,49256,1,0,3,0
31502,고추장돼지불고기,6687,5,0,3,0
31503,불고기볶음밥,5466,8,0,3,0
31504,유린기,64172,5,0,3,0
31505,야끼우동,22144,6,0,3,0
31506,오꼬노미야끼,8604,4,0,3,0
31507,만두볶음밥,3171,8,0,3,0
31508,딸기롤샌드위치,50616,9,0,3,0
31509,닭봉간장조림,67657,4,0,3,0
31510,깍두기만두,6172,6,0,3,0
31511,고추장칼국수,7668,6,0,3,0
31512,짜장면,4965,6,0,3,0
31513,라볶이,9839,8,0,3,0
31514,대하소금구이,6229,5,0,3,0
31515,칼제비,3689,6,0,3,0
31516,배추국,45674,1,0,3,0
31517,고추장야채찜닭,6172,5,0,3,0
31518,김치찌개,403564,14,0,3,0
31519,고등어추어탕,14406,1,0,3,0
31520,또띠아피자,33875,9,0,3,0
31521,뱅어포양념구이,10763,7,0,3,0
31522,오리감자,3197,4,0,3,0
31523,푸딩계란찜,18210,7,0,3,0
31524,오징어튀김,13952,2,0,3,0
31525,오징어튀김,75496,2,0,3,0
31526,불고기,25732,5,0,3,0
31527,양념치킨,440629,5,0,3,0
31528,오징어볶음,5189,5,0,3,0
31529,햄에그샌드위치,6618,9,0,3,0
31530,대파라면,11379,6,0,3,0
31531,떡볶이볶음,6706,4,0,3,0
31532,엽기떡볶이,148316,8,0,3,0
31533,전자렌지고구마빵,47545,9,0,3,0
31534,군밤,11209,4,0,3,0
31535,소고기장조림,70712,7,0,3,0
31536,부추부침개,13300,5,0,3,0
31537,들깨미역국,93355,1,0,3,0
31538,포도쥬스,7236,15,0,3,0
31539,근대나물무침,29787,7,0,3,0
31540,얼갈이배추겉절이,15480,3,0,3,0
31541,무나물볶음,13453,7,0,3,0
31542,샌드위치,2269,9,0,3,0
31543,고구마꿀맛탕,4043,4,0,3,0
31544,김치볶음밥,31189,8,0,3,0
31545,고구마튀김스틱,12784,4,0,3,0
31546,잔치국수,6571,6,0,3,0
31547,고추무침,3047,7,0,3,0
31548,비빔당면,34560,6,0,3,0
31549,무깍두기,7908,3,0,3,0
31550,귤요구르트,4122,15,0,3,0
31551,누드김밥,17526,8,0,3,0
31552,참치전,3044,7,0,3,0
31553,콩나물무침,3394,7,0,3,0
31554,만능오일,11663,12,0,3,0
31555,밤,26372,2,0,3,0
31556,문어볶음고추장,8632,3,0,3,0
31557,오징어볶음,36883,5,0,3,0
31558,투움바파스타,20784,6,0,3,0
31559,노각무침,5939,7,0,3,0
31560,애호박갈치조림,3035,7,0,3,0
31561,무나물,4617,7,0,3,0
31562,부추샐러드,15752,10,0,3,0
31563,스지찜,19515,5,0,3,0
31564,고구마순들깨볶음,29977,7,0,3,0
31565,떡국떡그라탕,6288,13,0,3,0
31566,쭈꾸미삼겹살볶음,38003,5,0,3,0
31567,매운등갈비찜,21279,5,0,3,0
31568,들깨고사리볶음,23692,7,0,3,0
31569,삼치간장구이,8876,5,0,3,0
31570,찹스테이크또띠아,4523,9,0,3,0
31571,오뎅탕,26975,1,0,3,0
31572,피클,9505,7,0,3,0
31573,쌀크랙쿠키,7094,0,0,3,0
31574,오렌지샤브레,2076,0,0,3,0
31575,김치찜,12900,5,0,3,0
31576,찹스테이크,5442,13,0,3,0
31577,쇠고기무국,52157,1,0,3,0
31578,노오븐치즈케이크,7435,9,0,3,0
31579,전주콩나물국밥,17140,8,0,3,0
31580,튀김,13526,2,0,3,0
31581,고추장멸치볶음,10690,7,0,3,0
31582,톤지루,6851,1,0,3,0
31583,감자스프,16083,11,0,3,0
31584,치즈퀘사디아,4027,9,0,3,0
31585,고추장스파게티,37052,6,0,3,0
31586,전복죽,53707,8,0,3,0
31587,전복장간장조림,64816,7,0,3,0
31588,관자버터구이,171179,5,0,3,0
31589,모카스콘,13860,9,0,3,0
31590,치킨커틀렛,21376,13,0,3,0
31591,애호박부추전,30563,7,0,3,0
31592,토스트,128244,9,0,3,0
31593,스테이크,3082,13,0,3,0
31594,파래계란말이,2841,7,0,3,0
31595,김치비빔국수,15670,6,0,3,0
31596,치즈케익,3617,9,0,3,0
31597,근대된장국,55020,1,0,3,0
31598,김달걀말이,8753,7,0,3,0
31599,사과잼,6798,12,0,3,0
31600,알리오올리오파스타,66397,6,0,3,0
31601,새송이어묵볶음,7258,7,0,3,0
31602,참치크림치즈김밥,12118,8,0,3,0
31603,고추장멸치볶음,6545,7,0,3,0
31604,꿀맛탕,1508,4,0,3,0
31605,완자짬뽕,1295,6,0,3,0
31606,건빵튀김,11634,0,0,3,0
31607,사과조림,9488,12,0,3,0
31608,소고기탕국,10883,1,0,3,0
31609,애호박전,6555,7,0,3,0
31610,고춧잎무침,5561,7,0,3,0
31611,콩나물해장국,17352,1,0,3,0
31612,느타리버섯볶음,25224,7,0,3,0
31613,청귤청,11165,15,0,3,0
31614,돈까스,8508,5,0,3,0
31615,불고기,10385,5,0,3,0
31616,함박스테이크,10664,13,0,3,0
31617,알리오올리오,15780,6,0,3,0
31618,무조림,12715,7,0,3,0
31619,고등어데리야끼조림,7737,5,0,3,0
31620,모닝빵샌드위치,20325,9,0,3,0
31621,호박전,2157,7,0,3,0
31622,샐러드빵,10731,9,0,3,0
31623,우럭찜,22147,7,0,3,0
31624,고추장아찌,12553,7,0,3,0
31625,봉골레파스타,65656,6,0,3,0
31626,꽈배기도너츠,21686,9,0,3,0
31627,찐빵,4897,9,0,3,0
31628,생강절임,35768,7,0,3,0
31629,콩나물밥,1900,8,0,3,0
31630,마늘스테이크,9739,13,0,3,0
31631,무생채무침,42703,7,0,3,0
31632,김치우동,15676,6,0,3,0
31633,마씨,13626,15,0,3,0
31634,사과배깍두기,20421,3,0,3,0
31635,만두밥,13223,8,0,3,0
31636,고구마치즈볼,20313,4,0,3,0
31637,초코쉬폰케이크,4134,9,0,3,0
31638,가지튀김,12183,5,0,3,0
31639,팽이버섯야채전,51632,7,0,3,0
31640,북어포양념구이,13114,7,0,3,0
31641,닭똥집튀김,8435,5,0,3,0
31642,크랜베리닭가슴살샌드위치,49212,9,0,3,0
31643,도라야끼,5818,4,0,3,0
31644,두부연어전,7996,7,0,3,0
31645,김치밥,2930,8,0,3,0
31646,아포가토,2743,15,0,3,0
31647,참외장아찌무침,74520,7,0,3,0
31648,피자도우,45612,13,0,3,0
31649,핫바,3071,4,0,3,0
31650,버팔로윙,62504,5,0,3,0
31651,김치찌개,4636,14,0,3,0
31652,오야코동,3306,8,0,3,0
31653,닭갈비,40601,5,0,3,0
31654,폭탄계란찜,42231,7,0,3,0
31655,메추리알장조림,125835,7,0,3,0
31656,노각생채,24804,7,0,3,0
31657,고로케,3727,9,0,3,0
31658,우렁쌈장,82219,3,0,3,0
31659,패션후르츠청,7970,15,0,3,0
31660,미역국,9339,1,0,3,0
31661,감자튀김,7367,4,0,3,0
31662,샐러드,48292,10,0,3,0
31663,어묵국,6450,1,0,3,0
31664,꽃게탕,8571,1,0,3,0
31665,깐풍만두,11841,6,0,3,0
31666,고구마떡볶이,2964,8,0,3,0
31667,맥나잇,8955,4,0,3,0
31668,해물스파게티,12323,6,0,3,0
31669,돼지고기김치찌개,18488,14,0,3,0
31670,떠먹는고구마피자,13383,9,0,3,0
31671,오징어부추전,20153,7,0,3,0
31672,북어국,49683,1,0,3,0
31673,차돌박이된장찌개,6853,14,0,3,0
31674,돈가스,11113,5,0,3,0
31675,갈비탕,17940,1,0,3,0
31676,뚝배기치즈계란찜,12769,7,0,3,0
31677,두부조림,7541,7,0,3,0
31678,꼬막비빔밥,5575,8,0,3,0
31679,버섯파니니,15952,9,0,3,0
31680,홍시스무디,6508,15,0,3,0
31681,콩나물꿀차,3494,15,0,3,0
31682,달걀장조림,9848,7,0,3,0
31683,들기름어묵볶음,4137,7,0,3,0
31684,뿌팟퐁커리,9285,12,0,3,0
31685,마파두부,23721,5,0,3,0
31686,명란계란말이,13969,7,0,3,0
31687,참치파니니,9144,9,0,3,0
31688,양배추김치,20536,3,0,3,0
31689,배깍두기,5561,3,0,3,0
31690,스지갈비탕,13318,1,0,3,0
31691,짬뽕,13380,6,0,3,0
31692,아이스크림샌드위치,2783,9,0,3,0
31693,바지락미역국,7753,1,0,3,0
31694,고추기름,43796,12,0,3,0
31695,샌드위치에그스프레드,6221,13,0,3,0
31696,표고버섯전,4576,7,0,3,0
31697,현미들깨죽,11310,8,0,3,0
31698,열무비빔국수,4830,6,0,3,0
31699,식빵러스크,6943,0,0,3,0
31700,어묵볶음,388854,7,0,3,0
31701,명란밥,6143,8,0,3,0
31702,오징어찌개,8671,14,0,3,0
31703,쇠고기스테이크,8288,13,0,3,0
31704,어묵치즈까스,42858,5,0,3,0
31705,만능오일,11665,12,0,3,0
31706,봉골레파스타,6609,6,0,3,0
31707,감자샐러드샌드위치,4682,9,0,3,0
31708,콩나물국,9828,1,0,3,0
31709,컵케이크,2593,9,0,3,0
31710,취나물영양밥,3331,8,0,3,0
31711,고구마맛탕,12124,4,0,3,0
31712,삼계탕,3351,1,0,3,0
31713,고구마피자,4834,9,0,3,0
31714,참나물전,3343,7,0,3,0
31715,김치김밥,16409,8,0,3,0
31716,닭꼬치,26943,2,0,3,0
31717,브런치,2420,4,0,3,0
31718,참치밥전,3776,8,0,3,0
31719,닭가슴살닭곰탕,42539,1,0,3,0
31720,닭가슴살완자,35409,5,0,3,0
31721,버터커피,12762,15,0,3,0
31722,크림치즈호두곶감말이,9070,4,0,3,0
31723,김치덮밥,56969,8,0,3,0
31724,깻잎쌈밥,13659,8,0,3,0
31725,미트볼덮밥,4843,8,0,3,0
31726,연어햄버거,3574,9,0,3,0
31727,아로니아밥,5330,8,0,3,0
31728,아구탕,21507,1,0,3,0
31729,당면계란만두,22343,6,0,3,0
31730,순대전골,17513,1,0,3,0
31731,리코타치즈,12652,12,0,3,0
31732,전복낙지삼계탕,44844,1,0,3,0
31733,두부참치김치,6145,5,0,3,0
31734,마늘빵,3911,9,0,3,0
31735,김치전,23557,7,0,3,0
31736,묵은지갈비찜,22994,5,0,3,0
31737,감자맛탕,4222,4,0,3,0
31738,양배추쌈,10777,5,0,3,0
31739,불닭볶음면,11812,6,0,3,0
31740,두부부침,8118,5,0,3,0
31741,토마토김치스파게티,4447,6,0,3,0
31742,올리브포카치아,5028,9,0,3,0
31743,햄오일파스타,5659,6,0,3,0
31744,야채튀김,5566,2,0,3,0
31745,메추리알장조림,20337,7,0,3,0
31746,떡국,6284,1,0,3,0
31747,유부초밥,7653,8,0,3,0
31748,오징어비빔밥,4304,8,0,3,0
31749,두부조림,15122,7,0,3,0
31750,굴비구이,12618,5,0,3,0
31751,닭구이,3277,5,0,3,0
31752,시래기볶음,56158,7,0,3,0
31753,알리오올리오파스타,12368,6,0,3,0
31754,곰탕라면,4488,6,0,3,0
31755,닭가슴살유부초밥,73668,8,0,3,0
31756,치킨마요,3489,8,0,3,0
31757,기름떡볶이,27090,8,0,3,0
31758,고추참치전,9674,7,0,3,0
31759,탕수만두,59423,6,0,3,0
31760,들깨미역국,12955,1,0,3,0
31761,웨지감자,13385,4,0,3,0
31762,바나나튀김,9237,4,0,3,0
31763,닭가슴살스테이크,3072,13,0,3,0
31764,카라멜케이크,1990,9,0,3,0
31765,토마토소시지파스타,15211,6,0,3,0
31766,토마토카프레제샐러드,11270,10,0,3,0
31767,훈제오리토마토샐러드,7278,10,0,3,0
31768,단호박죽,9829,8,0,3,0
31769,수삼고추장무침,11150,7,0,3,0
31770,파스타,4997,6,0,3,0
31771,콩나물찌개,11870,14,0,3,0
31772,숙주나물무침,36888,7,0,3,0
31773,소고기표고버섯볶음,36137,7,0,3,0
31774,꽁치김치찌개,10988,14,0,3,0
31775,사골순대국,16814,1,0,3,0
31776,참치샌드위치,6641,9,0,3,0
31777,쯔유,13555,3,0,3,0
31778,쉬폰케익,7299,9,0,3,0
31779,소고기감자조림,12445,5,0,3,0
31780,김치,7764,3,0,3,0
31781,밀푀유나베,23619,1,0,3,0
31782,고추장참치찌개,16088,14,0,3,0
31783,치킨,1924,5,0,3,0
31784,미역국,3313,1,0,3,0
31785,배추겉절이,12071,3,0,3,0
31786,호박볶음,4287,7,0,3,0
31787,새우젓순두부덮밥,3720,8,0,3,0
31788,딥디쉬피자,9755,9,0,3,0
31789,묵은지등뼈찜,13622,5,0,3,0
31790,데리야끼삼각우엉주먹밥,2441,8,0,3,0
31791,소고기미역국,7998,1,0,3,0
31792,떡국,4601,1,0,3,0
31793,순두부찌개,6291,14,0,3,0
31794,두부갈릭피자,1198,9,0,3,0
31795,김치어묵국,99514,1,0,3,0
31796,제육볶음밥,8755,8,0,3,0
31797,소고기국,15548,1,0,3,0
31798,스트링치즈스틱,4492,4,0,3,0
31799,제육볶음,5075,5,0,3,0
31800,메추리알장조림,13013,7,0,3,0
31801,부추나물,15601,7,0,3,0
31802,냉우동,2630,6,0,3,0
31803,감자수제비,4400,6,0,3,0
31804,스튜,1472,14,0,3,0
31805,간장게장,46448,3,0,3,0
31806,콩나물비빔밥,8693,8,0,3,0
31807,김치제육볶음,20634,5,0,3,0
31808,꽃게탕,4353,1,0,3,0
31809,새우짬뽕,23590,6,0,3,0
31810,달걀볶음밥,6653,8,0,3,0
31811,소갈비찜,17739,5,0,3,0
31812,더덕무침,12590,7,0,3,0
31813,간장계란밥,138548,8,0,3,0
31814,닭볶음탕,3201,1,0,3,0
31815,무청김치,14232,3,0,3,0
31816,샌드위치,6304,9,0,3,0
31817,스테이크샌드위치,1574,9,0,3,0
31818,견과류멸치볶음,10581,7,0,3,0
31819,덮밥,4357,8,0,3,0
31820,스팸주먹밥,46148,8,0,3,0
31821,파스프,5042,11,0,3,0
31822,흑임자죽,20763,8,0,3,0
31823,고구마튀김,15211,4,0,3,0
31824,치킨마요덮밥,5649,8,0,3,0
31825,닭가슴살메추리알장조림,16188,7,0,3,0
31826,제육볶음,6314,5,0,3,0
31827,쌈장,135790,3,0,3,0
31828,들깨겉절이,4913,3,0,3,0
31829,카오팟,14726,8,0,3,0
31830,김치말이찜,2366,5,0,3,0
31831,김밥,7347,8,0,3,0
31832,까르보나라,13618,6,0,3,0
31833,간장새우,9158,5,0,3,0
31834,닭볶음탕,6624,1,0,3,0
31835,리조또,5171,8,0,3,0
31836,어묵볶음,23922,7,0,3,0
31837,인삼쉐이크,1673,15,0,3,0
31838,복쌈,3461,5,0,3,0
31839,네모김밥,4228,8,0,3,0
31840,오트밀초코쿠키,17341,0,0,3,0
31841,견과류떡강정,2849,4,0,3,0
31842,만능육수,11057,12,0,3,0
31843,돼지갈비찜,14457,5,0,3,0
31844,쟁반국수,12285,6,0,3,0
31845,옥수수카스테라,6786,9,0,3,0
31846,호떡,4735,9,0,3,0
31847,닭간장조림,4585,5,0,3,0
31848,빼빼로케이크,7477,9,0,3,0
31849,오징어떡볶이,3272,8,0,3,0
31850,바지락칼국수,2807,6,0,3,0
31851,우거지탕,7842,1,0,3,0
31852,쇼가야끼 ,10073,5,0,3,0
31853,묵은지볶음,25726,7,0,3,0
31854,닭고기냉채,2929,10,0,3,0
31855,코티지치즈,8198,12,0,3,0
31856,우렁쌈장,239395,3,0,3,0
31857,식빵계란토스트,66778,9,0,3,0
31858,찹스테이크,2264,13,0,3,0
31859,자몽티,4297,15,0,3,0
31860,크랜베리잼,4832,12,0,3,0
31861,호박고구마죽,9217,8,0,3,0
31862,고구마전,15710,4,0,3,0
31863,마약옥수수,33959,4,0,3,0
31864,리코타치즈샐러드,26514,10,0,3,0
31865,콩나물불고기,32441,5,0,3,0
31866,묵은지김치찜,109014,5,0,3,0
31867,초코쿠키,3131,0,0,3,0
31868,마파두부덮밥,10850,8,0,3,0
31869,고추장삼겹살,8224,5,0,3,0
31870,대하구이,11491,5,0,3,0
31871,닭꼬치,17507,2,0,3,0
31872,스크램블에그샌드위치,3740,9,0,3,0
31873,텐동,13133,8,0,3,0
31874,파프리카볶음밥,3431,8,0,3,0
31875,나폴리탄스파게티,16651,6,0,3,0
31876,미역줄거리오뎅볶음밥,3676,8,0,3,0
31877,순대볶음,4667,5,0,3,0
31878,떡꼬치,9224,8,0,3,0
31879,얼갈이겉절이,6259,3,0,3,0
31880,사골부대찌개,49456,14,0,3,0
31881,된장칼국수,2739,6,0,3,0
31882,사과토마토카레,5767,8,0,3,0
31883,배깍두기,31961,3,0,3,0
31884,연어김치찌개,10383,14,0,3,0
31885,잔치국수양념장,17885,12,0,3,0
31886,청경채소고기죽,9405,8,0,3,0
31887,소고기애호박죽,9820,8,0,3,0
31888,얼갈이된장무침,15837,7,0,3,0
31889,유부초밥,7511,8,0,3,0
31890,돼지불고기볶음,26581,5,0,3,0
31891,브라우니쿠키,10634,0,0,3,0
31892,순대볶음,38190,5,0,3,0
31893,황태국,9662,1,0,3,0
31894,초코호두비스코티,8731,0,0,3,0
31895,오레오튀김,9042,4,0,3,0
31896,옥수수감자전,7607,4,0,3,0
31897,무나물,13568,7,0,3,0
31898,단호박허니버터구이,4928,4,0,3,0
31899,애호박버섯볶음,15250,7,0,3,0
31900,가지볶음,11454,7,0,3,0
31901,콩나물볶음,31301,7,0,3,0
31902,등갈비,7740,5,0,3,0
31903,송편,1195,8,0,3,0
31904,BLT피자,1200,9,0,3,0
31905,사과파스타,1099,6,0,3,0
31906,메추리알꽈리고추장조림,9028,7,0,3,0
31907,어묵파스타,6787,6,0,3,0
31908,푸딩,978,4,0,3,0
31909,피클,15940,7,0,3,0
31910,백합찜,26431,1,0,3,0
31911,배깍두기,4969,3,0,3,0
31912,고갈비,11050,5,0,3,0
31913,소고기된장국,6816,1,0,3,0
31914,갈치조림,3749,5,0,3,0
31915,가지볶음밥,14607,8,0,3,0
31916,참치에그부르스케타,4352,4,0,3,0
31917,고등어묵은지찜,4415,5,0,3,0
31918,오일파스타,2449,6,0,3,0
31919,귤청,2745,15,0,3,0
31920,까수엘라,7484,13,0,3,0
31921,오징어초무침,6363,7,0,3,0
31922,볶음밥그라탕,5074,13,0,3,0
31923,지라시스시,10734,8,0,3,0
31924,사워크림팬케이크,2384,9,0,3,0
31925,함박스테이크,6492,13,0,3,0
31926,샤브샤브샐러드,7705,10,0,3,0
31927,탕수육,44671,5,0,3,0
31928,감자샐러드,12113,10,0,3,0
31929,버팔로윙,10785,13,0,3,0
31930,치킨,14664,5,0,3,0
31931,브로콜리야채죽,19237,8,0,3,0
31932,스테이크샐러드,5467,10,0,3,0
31933,삼겹살주물럭,19329,5,0,3,0
31934,소시지김밥,7219,8,0,3,0
31935,김밥김치볶음밥,30290,8,0,3,0
31936,멸치볶음,27117,7,0,3,0
31937,잔치국수양념장,1364559,12,0,3,0
31938,고구마라떼,16448,15,0,3,0
31939,고구마샐러드,32295,10,0,3,0
31940,사과쨈,7783,12,0,3,0
31941,오징어채전,4038,7,0,3,0
31942,메추리알소고기장조림,21010,7,0,3,0
31943,갈치손질,120897,2,0,3,0
31944,소세지피자빵,38403,9,0,3,0
31945,고구마찹쌀전,13879,5,0,3,0
31946,순두부된장찌개,15031,14,0,3,0
31947,깻잎김치,14851,3,0,3,0
31948,치즈롤샌드위치,6500,9,0,3,0
31949,크래미유부초밥,18527,8,0,3,0
31950,김치콩나물국밥,39831,8,0,3,0
31951,오레오무스케이크,8389,9,0,3,0
31952,사과잼,187313,12,0,3,0
31953,팽이버섯햄말이,15797,7,0,3,0
31954,도시락,8242,2,0,3,0
31955,또띠아피자,3531,9,0,3,0
31956,명란새우젓찌개,3039,14,0,3,0
31957,인삼찹쌀죽,3769,8,0,3,0
31958,두반장호박볶음,5864,7,0,3,0
31959,꽃게탕,22379,1,0,3,0
31960,치킨윙,9825,5,0,3,0
31961,가지밥양념장,4617,12,0,3,0
31962,시래기밥,19249,8,0,3,0
31963,시래기나물,25674,7,0,3,0
31964,호박죽,135832,8,0,3,0
31965,북어국,21062,1,0,3,0
31966,김무침,92548,7,0,3,0
31967,하와이안무스비,22106,8,0,3,0
31968,치즈오믈렛,1840,13,0,3,0
31969,만능소스갈비찜,540536,5,0,3,0
31970,김밥,20904,8,0,3,0
31971,스팸무스비,17010,8,0,3,0
31972,북어국,42854,1,0,3,0
31973,김밥,45450,8,0,3,0
31974,묵은지찌개,8633,14,0,3,0
31975,콩나물떡볶이,46032,8,0,3,0
31976,사브레,2180,0,0,3,0
31977,치즈스틱,12757,4,0,3,0
31978,롤케이크,9973,9,0,3,0
31979,꽃게해물탕,10820,1,0,3,0
31980,얼갈이배추,11387,7,0,3,0
31981,스팸고추장찌개,45094,14,0,3,0
31982,순대볶음,8213,5,0,3,0
31983,북어국,9974,1,0,3,0
31984,맛살볶음,10321,7,0,3,0
31985,감자수제비,53564,6,0,3,0
31986,유부주머니,30155,2,0,3,0
31987,갈치조림,17392,5,0,3,0
31988,우엉채조림,39084,7,0,3,0
31989,들깨미역줄기볶음,5624,7,0,3,0
31990,양배추베이컨볶음,75213,7,0,3,0
31991,매운어묵볶음,116978,7,0,3,0
31992,치킨리조또,3697,8,0,3,0
31993,부추부침개,8136,7,0,3,0
31994,배깍뚜기,5132,3,0,3,0
31995,생강청,52085,15,0,3,0
31996,생강청,40934,15,0,3,0
31997,콩나물라면,15213,6,0,3,0
31998,오이지무침,22580,7,0,3,0
31999,진미채전,7979,7,0,3,0
32000,계피사과잼,44341,12,0,3,0
32001,떡칼국수,5563,6,0,3,0
32002,돈까스덮밥,2312,8,0,3,0
32003,건새우볶음밥,9983,8,0,3,0
32004,도지마롤,5907,9,0,3,0
32005,간장새우장,25191,3,0,3,0
32006,스마일김밥,22271,8,0,3,0
32007,밀푀유나베,8441,1,0,3,0
32008,오징어실채볶음,11062,7,0,3,0
32009,쪽파김밥,4822,8,0,3,0
32010,건새우볶음,7376,7,0,3,0
32011,부대찌개,8669,14,0,3,0
32012,시나몬초코볼쿠키,5827,0,0,3,0
32013,빼빼로,3146,0,0,3,0
32014,양배추볶음,34061,7,0,3,0
32015,멸치무조림,14065,7,0,3,0
32016,불고기김밥,8731,8,0,3,0
32017,과일라면샐러드,2253,10,0,3,0
32018,메추리알곤약장조림,10829,7,0,3,0
32019,표고버섯밥양념장,33665,12,0,3,0
32020,마씨메추리알장조림,6343,7,0,3,0
32021,고구마라떼,4281,15,0,3,0
32022,고등어무조림,69802,7,0,3,0
32023,오징어채전,3044,7,0,3,0
32024,두부조림,5373,7,0,3,0
32025,고추잡채,4667,5,0,3,0
32026,빼빼로,2714,0,0,3,0
32027,폭찹,22732,5,0,3,0
32028,황태국,10340,1,0,3,0
